Age,BusinessTravel,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome_capped,MonthlyIncome_z,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager_capped,YearsWithCurrManager_z
25,Travel_Frequently,599,-0.5042902385660548,Sales,24,1,Life Sciences,Male,73,0.3496824302323961,1,1,Sales Representative,Single,1118,-1.1437936966265523,8040,-0.8813278963617956,1.0,-0.6778187248056703,Yes,14,3,0,1.0,-1.3211515585932438,4,3,3.5,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,1.0,-0.3685898527395261,0.0,-1.1555414685244687
45,Travel_Rarely,1449,1.6022297910043117,Sales,2,3,Marketing,Female,94,1.3826677524667244,1,5,Manager,Single,16581,2.140645968475521,2493,-1.6606432572945622,2.0,-0.27749991186380857,Yes,16,3,0,26.0,1.8918932284525256,2,3,1.75,18,1.794138840907512,0.9230769230769231,10.0,1.5927491139416698,1.0,-0.3685898527395261,11.0,1.9273005616164665
55,Non-Travel,177,-1.550115476776284,Research & Development,8,1,Medical,Male,37,-1.4211495507407381,2,4,Healthcare Representative,Divorced,13577,1.5025772396411017,25592,1.584607422746176,1.0,-0.6778187248056703,Yes,15,3,1,28.5,2.2131977071571027,3,3,3.25,18,1.794138840907512,0.9705882352941176,9.0,1.3167452005119897,7.5,1.6485212830263376,0.0,-1.1555414685244687
46,Travel_Rarely,168,-1.5724198065011465,Sales,4,2,Marketing,Female,33,-1.617908659737753,2,5,Manager,Married,16581,2.140645968475521,9946,-0.6135480012945785,2.0,-0.27749991186380857,No,14,3,1,26.0,1.8918932284525256,2,3,3.0,11,0.6515662036736872,0.4230769230769231,4.0,-0.06327436663641088,0.0,-0.6789146428573514,8.0,1.0865254624871206
34,Travel_Rarely,131,-1.6641153842589154,Sales,2,3,Marketing,Female,86,0.9891495344726946,3,2,Sales Executive,Single,4538,-0.4173639187924261,6039,-1.1624546382450598,0.0,-1.078137537747532,Yes,12,3,0,4.0,-0.9355861841477514,3,3,2.75,3,-0.6542310960221126,0.75,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
51,Travel_Frequently,237,-1.4014199452771992,Sales,9,3,Life Sciences,Male,83,0.8415802027249334,3,5,Manager,Divorced,16581,2.140645968475521,19196,0.6860133992152628,4.0,0.5231377140199149,Yes,24,4,1,28.5,2.2131977071571027,5,2,2.25,18,1.794138840907512,0.9354838709677419,10.0,1.5927491139416698,7.5,1.6485212830263376,10.0,1.6470421952400178
34,Travel_Frequently,135,-1.6542023488256432,Research & Development,19,3,Medical,Female,46,-0.9784415554974546,3,2,Laboratory Technician,Divorced,4444,-0.43733011736447525,22534,1.1549794483938411,4.0,0.5231377140199149,No,13,3,2,15.0,0.4781535221523871,2,4,3.0,11,0.6515662036736872,0.7333333333333333,8.0,1.0407412870823096,5.0,0.8727093077317748,10.0,1.6470421952400178
28,Travel_Frequently,791,-0.02846453776898383,Research & Development,1,4,Medical,Male,44,-1.0768211099959621,3,1,Laboratory Technician,Single,2154,-0.9237406995984369,6842,-1.0496386593683675,0.0,-1.078137537747532,Yes,11,3,0,5.0,-0.8070643926659207,2,2,3.0,4,-0.4910064335601377,0.8,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
34,Travel_Frequently,648,-0.38285555450846903,Human Resources,11,3,Life Sciences,Male,56,-0.4865437830049173,2,2,Human Resources,Married,4490,-0.42755942444623846,21833,1.0564937682038522,4.0,0.5231377140199149,No,11,3,2,14.0,0.3496317306705563,5,4,3.25,10,0.48834154121171225,0.7142857142857143,9.0,1.3167452005119897,1.0,-0.3685898527395261,8.0,1.0865254624871206
35,Travel_Rarely,735,-0.16724703383479622,Research & Development,6,1,Life Sciences,Male,66,0.005353989487620002,3,1,Research Scientist,Married,3506,-0.6365672903493905,6020,-1.1651240076082692,0.0,-1.078137537747532,Yes,14,3,0,4.0,-0.9355861841477514,3,3,3.25,3,-0.6542310960221126,0.75,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
42,Travel_Rarely,603,-0.49437720313278255,Research & Development,7,4,Medical,Female,78,0.5956313164786647,4,2,Research Scientist,Married,2372,-0.877436111420706,5628,-1.2201973123650105,6.0,1.3237753399036383,Yes,16,3,0,18.0,0.8637188965978794,2,3,2.75,1,-0.9806804209460626,0.05555555555555555,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
43,Travel_Rarely,531,-0.6728118409316841,Sales,4,4,Marketing,Female,56,-0.4865437830049173,2,3,Sales Executive,Single,10231,0.7918655330232697,20364,0.8501093684904514,3.0,0.12281890107805317,No,14,3,0,23.0,1.5063278540070333,3,4,4.0,18,1.794138840907512,0.9130434782608695,7.0,0.7647373736526294,7.5,1.6485212830263376,14.5,2.908204843934037
36,Travel_Rarely,429,-0.9255942444801282,Research & Development,2,4,Life Sciences,Female,53,-0.6341131147526785,3,2,Manufacturing Director,Single,5410,-0.23214556608150277,2323,-1.6845270884390673,8.5,2.324572372258293,Yes,11,3,0,18.0,0.8637188965978794,2,3,3.0,16,1.4676895159835621,0.8888888888888888,14.0,2.6967647676603903,5.0,0.8727093077317748,12.0,2.207558927992915
44,Travel_Rarely,621,-0.44976854368305713,Research & Development,15,3,Medical,Female,73,0.3496824302323961,3,3,Healthcare Representative,Married,7978,0.313313986397455,14075,-0.03345189073186127,1.0,-0.6778187248056703,No,11,3,1,10.0,-0.16445543525676679,2,3,3.0,10,0.48834154121171225,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,5.0,0.2457503633577746
51,Travel_Frequently,968,0.410187280153316,Research & Development,6,2,Medical,Female,40,-1.273580218992977,2,1,Laboratory Technician,Single,2838,-0.7784547440316116,4257,-1.412813385889226,0.0,-1.078137537747532,No,14,3,0,8.0,-0.42149901822042835,6,2,2.25,7,-0.0013324461742127045,0.875,0.0,-1.1672900203551313,7.0,1.493358887967425,7.0,0.8062670961106719
29,Travel_Rarely,806,0.008709345105787343,Research & Development,7,3,Technical Degree,Female,39,-1.3227699962422308,3,1,Laboratory Technician,Divorced,3339,-0.6720391537699457,17285,0.41753103852614853,3.0,0.12281890107805317,Yes,13,3,2,10.0,-0.16445543525676679,2,3,2.25,7,-0.0013324461742127045,0.7,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
28,Travel_Rarely,640,-0.4026816253750136,Research & Development,1,3,Technical Degree,Male,84,0.8907699799741872,3,1,Research Scientist,Single,2080,-0.9394587708147307,4732,-1.3460791518089907,2.0,-0.27749991186380857,No,11,3,0,5.0,-0.8070643926659207,2,2,2.25,3,-0.6542310960221126,0.6,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
32,Travel_Rarely,604,-0.49189894427446446,Sales,8,3,Medical,Male,56,-0.4865437830049173,4,2,Sales Executive,Married,6209,-0.062432878219085615,11693,-0.36810651300369285,1.0,-0.6778187248056703,No,15,3,2,10.0,-0.16445543525676679,4,4,3.5,10,0.48834154121171225,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,8.0,1.0865254624871206
39,Travel_Rarely,412,-0.9677246450715354,Research & Development,13,4,Medical,Female,94,1.3826677524667244,2,4,Manager,Divorced,16581,2.140645968475521,17334,0.4244152016207412,6.0,1.3237753399036383,Yes,13,3,2,21.0,1.2492842710433718,4,3,3.0,18,1.794138840907512,0.9047619047619048,9.0,1.3167452005119897,7.5,1.6485212830263376,2.0,-0.5950247357715714
58,Travel_Rarely,848,0.11279621715514662,Research & Development,23,4,Life Sciences,Male,88,1.0875290889712022,3,1,Research Scientist,Divorced,2372,-0.877436111420706,26076,1.6526060949458259,1.0,-0.6778187248056703,No,12,3,2,2.0,-1.192629767111413,3,3,2.75,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
39,Travel_Rarely,360,-1.0965941057040756,Research & Development,23,3,Medical,Male,93,1.3334779752174708,3,1,Research Scientist,Single,3904,-0.5520295559698636,22154,1.1015920611296532,0.0,-1.078137537747532,No,13,3,0,6.0,-0.6785426011840899,2,3,2.0,5,-0.32778177109816264,0.8333333333333334,2.0,-0.6152821934957711,0.0,-0.6789146428573514,3.0,-0.31476636939512276
30,Travel_Rarely,1138,0.8314912860673893,Research & Development,6,3,Technical Degree,Female,48,-0.8800620009989472,2,2,Laboratory Technician,Married,4627,-0.39845975205931583,23631,1.3091004058380895,0.0,-1.078137537747532,No,12,3,1,10.0,-0.16445543525676679,6,3,2.25,9,0.32511687874973727,0.9,2.0,-0.6152821934957711,6.0,1.1830340978496,7.0,0.8062670961106719
46,Travel_Rarely,991,0.4671872338946318,Human Resources,1,2,Life Sciences,Female,44,-1.0768211099959621,3,1,Human Resources,Single,3423,-0.6541970188757743,22957,1.2144080400063453,6.0,1.3237753399036383,No,12,3,0,10.0,-0.16445543525676679,3,4,3.0,7,-0.0013324461742127045,0.7,6.0,0.48873346022294933,5.0,0.8727093077317748,7.0,0.8062670961106719
28,Non-Travel,1476,1.6691427801788998,Research & Development,1,3,Life Sciences,Female,55,-0.5357335602541711,1,2,Laboratory Technician,Married,6674,0.036336082802221,16392,0.29207067845530654,0.0,-1.078137537747532,No,11,3,3,10.0,-0.16445543525676679,6,3,2.75,9,0.32511687874973727,0.9,8.0,1.0407412870823096,7.0,1.493358887967425,5.0,0.2457503633577746
50,Travel_Rarely,1322,1.2874909159979158,Research & Development,28,3,Life Sciences,Female,43,-1.1260108872452157,3,4,Research Director,Married,16581,2.140645968475521,22422,1.1392442184633438,4.0,0.5231377140199149,Yes,11,3,0,25.0,1.7633714369706948,2,3,2.5,3,-0.6542310960221126,0.12,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
40,Travel_Rarely,299,-1.2477678960614784,Sales,25,4,Marketing,Male,57,-0.4373540057556636,2,3,Sales Executive,Single,9094,0.5503594928485909,17235,0.41050638230717645,2.0,-0.27749991186380857,Yes,12,3,0,9.0,-0.29297722673859755,2,3,3.0,5,-0.32778177109816264,0.5555555555555556,4.0,-0.06327436663641088,1.0,-0.3685898527395261,0.0,-1.1555414685244687
52,Travel_Rarely,1030,0.5638393293690369,Sales,5,3,Life Sciences,Male,64,-0.09302556501088746,3,3,Sales Executive,Single,8446,0.4127201665221249,21534,1.0144863240143989,8.5,2.324572372258293,Yes,19,3,0,10.0,-0.16445543525676679,2,2,2.25,8,0.1618922162877623,0.8,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
41,Non-Travel,256,-1.3543330269691556,Sales,10,2,Medical,Male,40,-1.273580218992977,1,2,Sales Executive,Single,6151,-0.07475244755077547,22074,1.0903526111792978,1.0,-0.6778187248056703,No,13,3,0,19.0,0.9922406880797102,4,3,2.25,18,1.794138840907512,1.0,2.0,-0.6152821934957711,7.5,1.6485212830263376,9.0,1.3667838288635692
31,Travel_Frequently,1060,0.6381870951185792,Sales,1,3,Life Sciences,Female,54,-0.5849233375034247,3,1,Sales Representative,Single,2302,-0.8923045571658489,8319,-0.8421303146599313,1.0,-0.6778187248056703,Yes,11,3,0,3.0,-1.0641079756295821,2,4,2.75,3,-0.6542310960221126,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
44,Travel_Rarely,935,0.3284047378288194,Research & Development,3,3,Life Sciences,Male,89,1.1367188662204557,3,1,Laboratory Technician,Married,2362,-0.8795601750985835,14669,0.050001025149527464,4.0,0.5231377140199149,No,12,3,0,10.0,-0.16445543525676679,4,4,2.25,3,-0.6542310960221126,0.3,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
42,Non-Travel,495,-0.762029159831135,Research & Development,2,1,Life Sciences,Male,37,-1.4211495507407381,3,4,Manager,Married,16581,2.140645968475521,26582,1.7236956158818237,0.0,-1.078137537747532,Yes,13,3,0,21.0,1.2492842710433718,3,2,3.0,18,1.794138840907512,0.9523809523809523,8.0,1.0407412870823096,2.0,-0.058265062621700905,10.0,1.6470421952400178
55,Travel_Rarely,282,-1.2898982966528856,Research & Development,2,2,Medical,Female,58,-0.38816422850640986,1,5,Manager,Married,16581,2.140645968475521,6992,-1.0285646907114512,4.0,0.5231377140199149,No,14,3,1,23.0,1.5063278540070333,5,3,3.5,18,1.794138840907512,0.8260869565217391,9.0,1.3167452005119897,7.5,1.6485212830263376,11.0,1.9273005616164665
56,Travel_Rarely,206,-1.4782459698850596,Human Resources,8,4,Life Sciences,Male,99,1.628616638712993,3,5,Manager,Single,16581,2.140645968475521,4022,-1.4458292701183948,6.0,1.3237753399036383,No,14,3,0,28.5,2.2131977071571027,4,3,2.5,7,-0.0013324461742127045,0.19444444444444445,3.0,-0.339278280066091,7.0,1.493358887967425,7.0,0.8062670961106719
40,Non-Travel,458,-0.8537247375889039,Research & Development,16,2,Life Sciences,Male,74,0.39887220748164987,3,1,Research Scientist,Divorced,3544,-0.6284958483734557,8532,-0.81220527916711,8.5,2.324572372258293,No,16,3,1,6.0,-0.6785426011840899,0,3,2.75,4,-0.4910064335601377,0.6666666666666666,2.0,-0.6152821934957711,0.0,-0.6789146428573514,0.0,-1.1555414685244687
40,Travel_Rarely,523,-0.6926379117982288,Research & Development,2,3,Life Sciences,Male,98,1.5794268614637395,3,2,Research Scientist,Single,4661,-0.3912379355545321,22455,1.1438804915678653,1.0,-0.6778187248056703,No,13,3,0,9.0,-0.29297722673859755,4,3,3.25,9,0.32511687874973727,1.0,8.0,1.0407412870823096,7.5,1.6485212830263376,8.0,1.0865254624871206
35,Travel_Frequently,482,-0.79424652498927,Research & Development,4,4,Life Sciences,Male,87,1.0383393117219484,3,2,Research Scientist,Single,4249,-0.4787493590830877,2690,-1.632966111791812,1.0,-0.6778187248056703,Yes,11,3,0,9.0,-0.29297722673859755,3,3,2.75,9,0.32511687874973727,1.0,6.0,0.48873346022294933,1.0,-0.3685898527395261,1.0,-0.8752831021480201
51,Travel_Rarely,770,-0.08050797379366348,Human Resources,5,3,Life Sciences,Male,84,0.8907699799741872,3,4,Manager,Divorced,14026,1.5979476987778043,17588,0.4601004552131196,1.0,-0.6778187248056703,Yes,11,3,1,28.5,2.2131977071571027,2,3,2.5,18,1.794138840907512,1.0,9.0,1.3167452005119897,0.0,-0.6789146428573514,10.0,1.6470421952400178
38,Travel_Rarely,1009,0.5117958933443573,Sales,2,2,Life Sciences,Female,31,-1.7162882142362605,3,2,Sales Executive,Divorced,6893,0.0828530773477396,19461,0.7232440771758151,3.0,0.12281890107805317,No,15,3,1,11.0,-0.035933643774936005,3,3,2.5,7,-0.0013324461742127045,0.6363636363636364,7.0,0.7647373736526294,1.0,-0.3685898527395261,7.0,0.8062670961106719
34,Travel_Rarely,507,-0.732290053531318,Sales,15,2,Medical,Female,66,0.005353989487620002,3,2,Sales Executive,Single,6125,-0.08027501311325713,23553,1.298141942136493,1.0,-0.6778187248056703,No,12,3,0,10.0,-0.16445543525676679,6,4,3.0,10,0.48834154121171225,1.0,8.0,1.0407412870823096,7.5,1.6485212830263376,6.0,0.5260087297342232
25,Travel_Rarely,882,0.1970570183379613,Research & Development,19,1,Medical,Male,67,0.05454376673687373,3,1,Laboratory Technician,Married,3669,-0.6019450523999862,9075,-0.7359175126290728,3.0,0.12281890107805317,No,11,3,3,7.0,-0.5500208097022591,6,2,3.25,3,-0.6542310960221126,0.42857142857142855,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
58,Travel_Rarely,601,-0.4993337208494187,Research & Development,7,4,Medical,Female,53,-0.6341131147526785,2,3,Manufacturing Director,Married,10008,0.7444989130066,12023,-0.3217437819584769,7.0,1.7240941528455003,Yes,14,3,0,28.5,2.2131977071571027,0,2,2.5,10,0.48834154121171225,0.3225806451612903,9.0,1.3167452005119897,5.0,0.8727093077317748,9.0,1.3667838288635692
48,Travel_Rarely,855,0.13014402916337317,Research & Development,4,3,Life Sciences,Male,54,-0.5849233375034247,3,3,Manufacturing Director,Single,7898,0.2963214769744345,18706,0.6171717682693361,1.0,-0.6778187248056703,No,11,3,0,11.0,-0.035933643774936005,2,3,3.5,10,0.48834154121171225,0.9090909090909091,9.0,1.3167452005119897,0.0,-0.6789146428573514,8.0,1.0865254624871206
27,Travel_Rarely,1291,1.2106648913900553,Sales,11,3,Medical,Female,98,1.5794268614637395,4,1,Sales Representative,Married,2534,-0.8430262798390895,6527,-1.0938939935478917,8.0,2.124412965787362,No,14,3,1,5.0,-0.8070643926659207,4,3,3.0,1,-0.9806804209460626,0.2,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
51,Travel_Rarely,1405,1.4931864012383163,Research & Development,11,2,Technical Degree,Female,82,0.7923904254756797,2,4,Manufacturing Director,Single,13142,1.4101804696534277,24439,1.4226188503366788,3.0,0.12281890107805317,No,16,3,0,28.5,2.2131977071571027,1,2,2.5,5,-0.32778177109816264,0.1724137931034483,2.0,-0.6152821934957711,0.0,-0.6789146428573514,3.0,-0.31476636939512276
18,Non-Travel,1124,0.7967956620509362,Research & Development,1,3,Life Sciences,Female,97,1.5302370842144857,3,1,Laboratory Technician,Single,1611,-1.0390773573071883,19305,0.701327149772622,1.0,-0.6778187248056703,No,15,3,0,0.0,-1.4496733500750745,5,4,3.75,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
56,Travel_Rarely,1369,1.4039690823388653,Research & Development,23,3,Life Sciences,Male,68,0.10373354398612747,3,4,Manufacturing Director,Married,13402,1.4654061252782444,18235,0.5509995066866188,4.0,0.5231377140199149,Yes,12,3,1,28.5,2.2131977071571027,0,3,2.5,18,1.794138840907512,0.5757575757575758,14.5,2.8347667243752306,7.5,1.6485212830263376,9.0,1.3667838288635692
40,Travel_Rarely,1202,0.9900998529997463,Research & Development,2,1,Medical,Female,89,1.1367188662204557,4,2,Healthcare Representative,Divorced,6377,-0.02674860843074258,13888,-0.059724104990816984,5.0,0.9234565269617766,No,20,4,3,15.0,0.4781535221523871,0,3,2.5,12,0.8147908661356622,0.8,11.0,1.8687530273713497,7.5,1.6485212830263376,8.0,1.0865254624871206
34,Travel_Rarely,285,-1.2824635200779313,Research & Development,29,3,Medical,Male,86,0.9891495344726946,3,2,Laboratory Technician,Married,5429,-0.2281098450935354,17491,0.4464726221483137,4.0,0.5231377140199149,No,13,3,2,10.0,-0.16445543525676679,1,3,2.25,8,0.1618922162877623,0.8,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
31,Travel_Frequently,703,-0.2465513173009747,Sales,2,3,Life Sciences,Female,90,1.1859086434697095,2,1,Sales Representative,Single,2785,-0.7897122815243627,11882,-0.34155331249597826,7.0,1.7240941528455003,No,14,3,0,3.0,-1.0641079756295821,3,4,3.5,1,-0.9806804209460626,0.3333333333333333,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
35,Travel_Frequently,662,-0.34815993049201593,Sales,18,4,Marketing,Female,67,0.05454376673687373,3,2,Sales Executive,Married,4614,-0.40122103484055666,23288,1.2609112641759408,0.0,-1.078137537747532,Yes,18,3,1,5.0,-0.8070643926659207,0,2,3.0,4,-0.4910064335601377,0.8,2.0,-0.6152821934957711,3.0,0.2520597274961243,2.0,-0.5950247357715714
34,Travel_Rarely,404,-0.9875507159380801,Research & Development,2,4,Technical Degree,Female,98,1.5794268614637395,3,2,Healthcare Representative,Single,6687,0.03909736558346183,6163,-1.1450334908220088,1.0,-0.6778187248056703,No,11,3,0,14.0,0.3496317306705563,2,4,3.75,14,1.1412401910596122,1.0,11.0,1.8687530273713497,4.0,0.5623845176139496,11.0,1.9273005616164665
28,Travel_Rarely,736,-0.16476877497647813,Sales,26,3,Life Sciences,Male,48,-0.8800620009989472,2,2,Sales Executive,Married,4724,-0.3778563343839035,24232,1.3935367735901343,1.0,-0.6778187248056703,No,11,3,1,5.0,-0.8070643926659207,0,3,2.5,5,-0.32778177109816264,1.0,3.0,-0.339278280066091,0.0,-0.6789146428573514,4.0,-0.03450800301867408
31,Travel_Rarely,330,-1.170941871453618,Research & Development,22,4,Medical,Male,98,1.5794268614637395,3,2,Manufacturing Director,Married,6179,-0.0688050692527183,21057,0.947471103685405,1.0,-0.6778187248056703,Yes,15,3,2,10.0,-0.16445543525676679,3,2,3.25,10,0.48834154121171225,1.0,2.0,-0.6152821934957711,6.0,1.1830340978496,7.0,0.8062670961106719
51,Travel_Frequently,541,-0.6480292523485034,Sales,2,3,Marketing,Male,52,-0.6833028920019322,3,3,Sales Executive,Married,10596,0.8693938572658007,15395,0.1519990334490026,2.0,-0.27749991186380857,No,11,3,0,14.0,0.3496317306705563,5,3,2.25,4,-0.4910064335601377,0.2857142857142857,2.0,-0.6152821934957711,3.0,0.2520597274961243,2.0,-0.5950247357715714
37,Travel_Rarely,1439,1.5774472024211308,Research & Development,4,1,Life Sciences,Male,54,-0.5849233375034247,3,1,Research Scientist,Married,2996,-0.7448945379211461,5182,-1.2828572458382417,7.0,1.7240941528455003,Yes,15,3,0,8.0,-0.42149901822042835,2,3,3.25,6,-0.1645571086361877,0.75,4.0,-0.06327436663641088,1.0,-0.3685898527395261,3.0,-0.31476636939512276
33,Travel_Frequently,1111,0.7645782968928012,Sales,5,1,Life Sciences,Male,61,-0.24059489675864865,3,2,Sales Executive,Married,9998,0.7423748493287224,19293,0.6996412322800687,6.0,1.3237753399036383,No,13,3,0,8.0,-0.42149901822042835,2,4,2.75,5,-0.32778177109816264,0.625,4.0,-0.06327436663641088,1.0,-0.3685898527395261,2.0,-0.5950247357715714
32,Travel_Rarely,499,-0.7521161243978627,Sales,2,1,Marketing,Male,36,-1.470339327989992,3,2,Sales Executive,Married,4078,-0.515070847974794,20497,0.8687949540329173,0.0,-1.078137537747532,Yes,13,3,3,4.0,-0.9355861841477514,3,2,2.0,3,-0.6542310960221126,0.75,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
